Longitude,Latitude
8.726578524835912,46.94654284299214
9.302459412880175,46.61118553657216
7.446308011806675,46.394170332662924
8.338933920323635,46.460822222795876
9.196751052804496,46.99814619466335
9.63172551020184,46.76109102414385
8.185191380764037,46.512845378620156
7.0621882076480835,45.98998370064122
9.79674654473056,46.34570746739464
7.963174423973077,46.467623181412506
9.246351677851152,46.912887613750165
7.851588681930082,46.39773692117069
7.100039704152275,46.19857589968989
8.61408497006617,46.614254634710406
8.825475969274029,47.00161715125971
8.207785568816744,46.342084692787566
8.066958609974245,46.28398489242337
7.690221006688416,46.42384719292808
9.10316374098172,46.70879304243839
8.008533370606186,46.57166645495304
